assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
79864881,79864848,Delissea waianaeensis,6.2,"War, civil unrest & military exercises",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
79864881,79864848,Delissea waianaeensis,11.5,Other impacts,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
79864881,79864848,Delissea waianaeensis,12.1,Other threat,2.1|2.3.3|2.3.4|2.3.5|2.3.7,Species mortality|Loss of mutualism|Loss of pollinator|Inbreeding|Reduced reproductive success,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
79864881,79864848,Delissea waianaeensis,7.1.1,Increase in fire frequency/intensity,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),Very Rapid Declines,,Ongoing,
79864881,79864848,Delissea waianaeensis,8.1.1,Unspecified species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
79864881,79864848,Delissea waianaeensis,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
79864881,79864848,Delissea waianaeensis,8.1.2,Named species,2.3.7,Reduced reproductive success,,Unspecified Rattus,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
79864881,79864848,Delissea waianaeensis,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Psidium cattleianum,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
79864881,79864848,Delissea waianaeensis,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Clidemia hirta,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
79864881,79864848,Delissea waianaeensis,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Schinus terebinthifolia,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
79864881,79864848,Delissea waianaeensis,8.1.2,Named species,1.2|2.1|2.2|2.3.7,Ecosystem degradation|Species mortality|Species disturbance|Reduced reproductive success,Feral,Sus domesticus,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
79866383,79866379,Dubautia plantaginea,8.1.1,Unspecified species,1.2|2.1|2.2|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Species disturbance|Competition|Reduced reproductive success,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
79866383,79866379,Dubautia plantaginea,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Erigeron karvinskianum,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
79866383,79866379,Dubautia plantaginea,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Rubus rosifolius,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
79866383,79866379,Dubautia plantaginea,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Psidium guajava,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
80090399,80090392,Geranium arboreum,8.1.1,Unspecified species,"","",,,,Whole (>90%),Rapid Declines,,Ongoing,
80090399,80090392,Geranium arboreum,12.1,Other threat,2.3.4|2.3.5,Loss of pollinator|Inbreeding,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80090399,80090392,Geranium arboreum,7.1.1,Increase in fire frequency/intensity,"","",,,,Whole (>90%),Rapid Declines,,Ongoing,
80090399,80090392,Geranium arboreum,11.1,Habitat shifting & alteration,"","",,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80090399,80090392,Geranium arboreum,8.1.2,Named species,"","",,Unspecified Rattus,,Whole (>90%),Rapid Declines,,Ongoing,
80090399,80090392,Geranium arboreum,8.1.2,Named species,"","",,Unspecified Pinus,,Whole (>90%),Rapid Declines,,Ongoing,
80090399,80090392,Geranium arboreum,8.1.2,Named species,"","",,Unspecified Rubus,,Whole (>90%),Rapid Declines,,Ongoing,
80090399,80090392,Geranium arboreum,8.1.2,Named species,"","",,Cenchrus clandestinus,,Whole (>90%),Rapid Declines,,Ongoing,
80090399,80090392,Geranium arboreum,8.1.2,Named species,"","",,Passiflora tarminiana,,Whole (>90%),Rapid Declines,,Ongoing,
80090399,80090392,Geranium arboreum,8.1.2,Named species,"","",,Senecio madagascariensis,,Whole (>90%),Rapid Declines,,Ongoing,
80090399,80090392,Geranium arboreum,8.1.2,Named species,"","",Feral,Capra hircus,,Whole (>90%),Rapid Declines,,Ongoing,
80090399,80090392,Geranium arboreum,8.1.2,Named species,"","",Feral,Bos taurus,,Whole (>90%),Rapid Declines,,Ongoing,
80090399,80090392,Geranium arboreum,8.1.2,Named species,"","",Feral,Sus domesticus,,Whole (>90%),Rapid Declines,,Ongoing,
80091437,80091402,Isodendrion laurifolium,7.1.1,Increase in fire frequency/intensity,"","",,,,Whole (>90%),,,Ongoing,
80091437,80091402,Isodendrion laurifolium,8.1.2,Named species,"","",,Sus scrofa,,Majority (50-90%),Rapid Declines,,Ongoing,
80091437,80091402,Isodendrion laurifolium,8.1.2,Named species,"","",,Capra hircus,,Majority (50-90%),Rapid Declines,,Ongoing,
80091437,80091402,Isodendrion laurifolium,8.1.2,Named species,"","",,Odocoileus hemionus,,Majority (50-90%),Rapid Declines,,Ongoing,
80091437,80091402,Isodendrion laurifolium,8.1.2,Named species,"","",,Psidium cattleianum,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091437,80091402,Isodendrion laurifolium,8.1.2,Named species,"","",,Aleurites moluccanus,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091437,80091402,Isodendrion laurifolium,8.1.2,Named species,"","",,Lantana camara,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
80091437,80091402,Isodendrion laurifolium,8.1.2,Named species,"","",,Schinus terebinthifolia,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
80091437,80091402,Isodendrion laurifolium,8.1.2,Named species,"","",,Grevillea robusta,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091437,80091402,Isodendrion laurifolium,8.1.2,Named species,"","",,Toona ciliata,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
80091437,80091402,Isodendrion laurifolium,7.1.3,Trend Unknown/Unrecorded,"","",,,,Whole (>90%),Unknown,,Ongoing,
80091437,80091402,Isodendrion laurifolium,11.1,Habitat shifting & alteration,"","",,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091571,80091565,Kadua cordata,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,,,,Ongoing,
80091571,80091565,Kadua cordata,10.3,Avalanches/landslides,1.2,Ecosystem degradation,,,,,,,Ongoing,
80091571,80091565,Kadua cordata,11.2,Droughts,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
80091571,80091565,Kadua cordata,8.1.2,Named species,2.3.7,Reduced reproductive success,,Unspecified Rattus,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091571,80091565,Kadua cordata,8.1.2,Named species,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,Feral,Capra hircus,,Whole (>90%),Rapid Declines,,Ongoing,
80091571,80091565,Kadua cordata,8.1.2,Named species,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,Feral,Sus domesticus,,Whole (>90%),Rapid Declines,,Ongoing,
80091571,80091565,Kadua cordata,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Unspecified PLANTAE,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091571,80091565,Kadua cordata,8.1.2,Named species,2.1,Species mortality,,Unspecified GASTROPODA,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091868,80091826,Kadua coriacea,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,,,,Ongoing,
80091868,80091826,Kadua coriacea,11.2,Droughts,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
80091868,80091826,Kadua coriacea,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
80091868,80091826,Kadua coriacea,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Unspecified PLANTAE,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091868,80091826,Kadua coriacea,8.1.2,Named species,2.3.7,Reduced reproductive success,,Unspecified Rattus,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091868,80091826,Kadua coriacea,8.1.2,Named species,2.3.7,Reduced reproductive success,,Unspecified Deroceras,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091868,80091826,Kadua coriacea,8.1.2,Named species,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,Feral,Capra hircus,,Whole (>90%),Rapid Declines,,Ongoing,
80091868,80091826,Kadua coriacea,8.1.2,Named species,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,Feral,Sus domesticus,,Whole (>90%),Rapid Declines,,Ongoing,
80091868,80091826,Kadua coriacea,8.1.2,Named species,2.3.7,Reduced reproductive success,,Unspecified NEOGASTROPODA,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091973,80091967,Kadua degeneri,7.1.1,Increase in fire frequency/intensity,"","",,,,Majority (50-90%),Rapid Declines,,Ongoing,
80091973,80091967,Kadua degeneri,11.1,Habitat shifting & alteration,"","",,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091973,80091967,Kadua degeneri,8.1.1,Unspecified species,"","",,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091973,80091967,Kadua degeneri,8.1.2,Named species,"","",Feral,Capra hircus,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091973,80091967,Kadua degeneri,8.1.2,Named species,"","",Feral,Sus domesticus,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091973,80091967,Kadua degeneri,8.1.2,Named species,"","",,Melinis minutiflora,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091973,80091967,Kadua degeneri,8.1.2,Named species,"","",,Psidium cattleianum,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80091973,80091967,Kadua degeneri,8.1.2,Named species,"","",,Schinus terebinthifolia,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092278,80092275,Kadua parvula,8.1.1,Unspecified species,"","",,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092278,80092275,Kadua parvula,7.1.1,Increase in fire frequency/intensity,"","",,,,Majority (50-90%),Rapid Declines,,Ongoing,
80092278,80092275,Kadua parvula,11.1,Habitat shifting & alteration,"","",,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092278,80092275,Kadua parvula,8.1.2,Named species,"","",,Melinis minutiflora,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092278,80092275,Kadua parvula,8.1.2,Named species,"","",,Conyza bonariensis,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092278,80092275,Kadua parvula,8.1.2,Named species,"","",,Schinus terebinthifolia,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092278,80092275,Kadua parvula,8.1.2,Named species,"","",,Ageratina adenophora,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092278,80092275,Kadua parvula,8.1.2,Named species,"","",Feral,Capra hircus,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092278,80092275,Kadua parvula,8.1.2,Named species,"","",Feral,Sus domesticus,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092317,80092309,Kadua st-johnii,11.2,Droughts,"","",,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092317,80092309,Kadua st-johnii,8.1.2,Named species,"","",,Capra hircus,,Whole (>90%),Rapid Declines,,Ongoing,
80092317,80092309,Kadua st-johnii,7.1.1,Increase in fire frequency/intensity,"","",,,,Whole (>90%),Rapid Declines,,Ongoing,
80092317,80092309,Kadua st-johnii,8.1.1,Unspecified species,"","",,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092317,80092309,Kadua st-johnii,8.1.2,Named species,"","",,Pluchea carolinensis,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092317,80092309,Kadua st-johnii,8.1.2,Named species,"","",,Euphorbia hirta,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092317,80092309,Kadua st-johnii,8.1.2,Named species,"","",,Lantana camara,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092317,80092309,Kadua st-johnii,8.1.2,Named species,"","",,Leucaena leucocephala,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092639,80092636,Labordia triflora,8.1.1,Unspecified species,2.3.2,Competition,,,,Whole (>90%),Rapid Declines,,Ongoing,
80092639,80092636,Labordia triflora,12.1,Other threat,2.3.6,Skewed sex ratios,,,,Whole (>90%),Rapid Declines,,Ongoing,
80092639,80092636,Labordia triflora,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80092639,80092636,Labordia triflora,7.1.1,Increase in fire frequency/intensity,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),Rapid Declines,,Ongoing,
80092639,80092636,Labordia triflora,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Rubus rosifolius,,Whole (>90%),Rapid Declines,,Ongoing,
80092639,80092636,Labordia triflora,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Schinus terebinthifolia,,Whole (>90%),Rapid Declines,,Ongoing,
80092639,80092636,Labordia triflora,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Buddleja asiatica,,Whole (>90%),Rapid Declines,,Ongoing,
80092639,80092636,Labordia triflora,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Axonopus fissifolius,,Whole (>90%),Rapid Declines,,Ongoing,
80092639,80092636,Labordia triflora,8.1.2,Named species,1.2|2.1,Ecosystem degradation|Species mortality,Feral,Capra hircus,,Whole (>90%),Rapid Declines,,Ongoing,
80092639,80092636,Labordia triflora,8.1.2,Named species,1.2|2.1,Ecosystem degradation|Species mortality,Feral,Sus domesticus,,Whole (>90%),Rapid Declines,,Ongoing,
80092639,80092636,Labordia triflora,8.1.2,Named species,1.2|2.1,Ecosystem degradation|Species mortality,Feral,Axis axis,,Whole (>90%),Rapid Declines,,Ongoing,
80166509,80166506,Lobelia oahuensis,8.1.1,Unspecified species,1.2|2.3.2,Ecosystem degradation|Competition,,,,Whole (>90%),Rapid Declines,,Ongoing,
80166509,80166506,Lobelia oahuensis,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
80166509,80166506,Lobelia oahuensis,8.1.2,Named species,2.3.7,Reduced reproductive success,,Unspecified Rattus,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
80166509,80166506,Lobelia oahuensis,8.1.2,Named species,1.2|2.1|2.2|2.3.7,Ecosystem degradation|Species mortality|Species disturbance|Reduced reproductive success,Feral,Sus domesticus,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
80166827,80166801,Lysimachia maxima,8.1.1,Unspecified species,"","",,,,Whole (>90%),,,Ongoing,
80166827,80166801,Lysimachia maxima,10.3,Avalanches/landslides,"","",,,,,,,Ongoing,
80166827,80166801,Lysimachia maxima,11.1,Habitat shifting & alteration,"","",,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
80166827,80166801,Lysimachia maxima,8.1.2,Named species,"","",,Clidemia hirta,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80166827,80166801,Lysimachia maxima,8.1.2,Named species,"","",Feral,Capra hircus,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80166827,80166801,Lysimachia maxima,8.1.2,Named species,"","",Feral,Sus domesticus,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.1,Unspecified species,1.1|1.2|1.3|2.1|2.2|2.3.2|2.3.7,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance|Competition|Reduced reproductive success,,,,Whole (>90%),Rapid Declines,"Habitat destruction and direct competition from several introduced non-native plant species.

",Ongoing,
80167407,80167382,Melanthera fauriei,7.1.1,Increase in fire frequency/intensity,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),Very Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,12.1,Other threat,2.3.3|2.3.4|2.3.5|2.3.7,Loss of mutualism|Loss of pollinator|Inbreeding|Reduced reproductive success,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80167407,80167382,Melanthera fauriei,8.2.2,Named species,2.3.7,Reduced reproductive success,,Unspecified Nysius,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Grevillea robusta,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Melia azedarach,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Psidium guajava,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Psidium cattleianum,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Rubus rosifolius,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Lantana camara,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Bryophyllum pinnatum,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Xylosandrus compactus,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Erigeron karvinskianum,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Pluchea carolinensis,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Capra hircus,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Aleurites moluccanus,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Setaria parviflora,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Sus domesticus,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Odocoileus hemionus,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Andropogon glomeratus,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Hyptis pectinata,,Whole (>90%),Rapid Declines,,Ongoing,
80167407,80167382,Melanthera fauriei,8.1.2,Named species,"","",,Blechnum appendiculatum,,Whole (>90%),Rapid Declines,,Ongoing,
80167432,80167423,Melanthera kamolensis,8.1.1,Unspecified species,1.2|2.2|2.3.2,Ecosystem degradation|Species disturbance|Competition,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80167432,80167423,Melanthera kamolensis,10.3,Avalanches/landslides,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),Very Rapid Declines,,"Past, Likely to Return",
80167432,80167423,Melanthera kamolensis,11.2,Droughts,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
80167432,80167423,Melanthera kamolensis,11.4,Storms & flooding,2.1,Species mortality,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
